rating,distance_km,longitude,latitude
4.6,17.619976540289095,-3.6964734,40.4697029
4.6,9.026886713085169,-3.6964734,40.4697029
4.6,14.579467016896464,-3.6964734,40.4697029
4.6,9.726923768212425,-3.6964734,40.4697029
4.6,11.564000731362787,-3.6964734,40.4697029
4.9,2.4098356909851177,-3.6917148,40.3971345
4.9,15.20738112517769,-3.6917148,40.3971345
4.9,19.506057212031653,-3.6917148,40.3971345
4.9,19.07544994001775,-3.6917148,40.3971345
4.9,9.751824688586147,-3.6917148,40.3971345
4.9,12.839266230556571,-3.6917148,40.3971345
4.9,16.230854665737024,-3.6917148,40.3971345
4.9,17.231346046380406,-3.6917148,40.3971345
4.9,11.301522806773914,-3.6917148,40.3971345
4.9,18.80967429268742,-3.6917148,40.3971345
4.8,1.557083522659952,-3.714636999999999,40.428085
4.8,17.071811108290593,-3.714636999999999,40.428085
4.8,11.618775893112108,-3.714636999999999,40.428085
4.8,13.182406816099784,-3.714636999999999,40.428085
4.8,13.785203922059711,-3.714636999999999,40.428085
4.8,13.988032737851352,-3.714636999999999,40.428085
4.8,8.162542158974702,-3.714636999999999,40.428085
4.8,16.353633449323933,-3.714636999999999,40.428085
4.5,2.527862081455273,-3.6863441,40.398326
4.5,15.598140185584064,-3.6863441,40.398326
4.5,19.032325455305056,-3.6863441,40.398326
4.5,19.36952192157409,-3.6863441,40.398326
4.5,10.158762550335986,-3.6863441,40.398326
4.5,13.30767611925422,-3.6863441,40.398326
4.5,15.979309827170487,-3.6863441,40.398326
4.5,17.56545526839158,-3.6863441,40.398326
4.5,11.636915337552518,-3.6863441,40.398326
4.5,18.55297649153467,-3.6863441,40.398326
5.0,6.596417286538063,-3.6344767,40.4436703
5.0,22.284647922533743,-3.6344767,40.4436703
5.0,13.56438005196298,-3.6344767,40.4436703
5.0,16.843282155621758,-3.6344767,40.4436703
5.0,19.624199758314894,-3.6344767,40.4436703
5.0,10.394215114168,-3.6344767,40.4436703
5.0,20.113304890652657,-3.6344767,40.4436703
5.0,14.677692488238728,-3.6344767,40.4436703
5.0,12.822280873726342,-3.6344767,40.4436703
4.6,0.4020366392691477,-3.700693,40.414036
4.6,16.29175304013076,-3.700693,40.414036
4.6,19.687707655443138,-3.700693,40.414036
4.6,20.58910234762158,-3.700693,40.414036
4.6,10.788660758997317,-3.700693,40.414036
4.6,13.124437327571824,-3.700693,40.414036
4.6,14.702756237758198,-3.700693,40.414036
4.6,15.690899332504117,-3.700693,40.414036
4.6,9.78978353688816,-3.700693,40.414036
4.6,17.288758625029317,-3.700693,40.414036
4.7,5.47288518679745,-3.6643572,40.4557788
4.7,21.85786325716396,-3.6643572,40.4557788
4.7,16.0200374137897,-3.6643572,40.4557788
4.7,16.354728732559305,-3.6643572,40.4557788
4.7,18.410249396505925,-3.6643572,40.4557788
4.7,9.334844176112693,-3.6643572,40.4557788
4.7,17.412695263989956,-3.6643572,40.4557788
4.7,12.169949568192628,-3.6643572,40.4557788
4.7,11.906220621389446,-3.6643572,40.4557788
4.8,2.5193591035964435,-3.6780491,40.40547919999999
4.8,16.65912628773047,-3.6780491,40.40547919999999
4.8,18.10603434500463,-3.6780491,40.40547919999999
4.8,20.37664593321966,-3.6780491,40.40547919999999
4.8,11.219701336638844,-3.6780491,40.40547919999999
4.8,14.29046883569362,-3.6780491,40.40547919999999
4.8,15.036442747240134,-3.6780491,40.40547919999999
4.8,11.929708689095149,-3.6780491,40.40547919999999
4.8,17.60181650387079,-3.6780491,40.40547919999999
4.8,1.1303595014783498,2.15729,41.3930058
4.8,9.473627759684652,2.15729,41.3930058
4.8,7.243958886506173,2.15729,41.3930058
4.8,10.58776572971571,2.15729,41.3930058
4.8,19.65081152706931,2.15729,41.3930058
4.8,10.87714687931601,2.15729,41.3930058
4.8,1.5763531171579812,2.1619429,41.3741099
4.8,10.66661046956631,2.1619429,41.3741099
4.8,8.810847717390017,2.1619429,41.3741099
4.8,12.57476802158031,2.1619429,41.3741099
4.8,18.70534505192444,2.1619429,41.3741099
4.8,13.009501213437488,2.1619429,41.3741099
4.8,0.3341720394764871,2.1725053,41.3868865
4.8,9.017852672225692,2.1725053,41.3868865
4.8,7.14589229092682,2.1725053,41.3868865
4.8,11.88134591718642,2.1725053,41.3868865
4.8,20.241708168920884,2.1725053,41.3868865
4.8,11.780668614481256,2.1725053,41.3868865
4.8,0.7357740640527536,2.1767637,41.3849907
4.8,8.943555402340547,2.1767637,41.3849907
4.8,7.1890528333723065,2.1767637,41.3849907
4.8,12.26538849496258,2.1767637,41.3849907
4.8,20.41073423429132,2.1767637,41.3849907
4.8,12.071986803602178,2.1767637,41.3849907
4.9,2.6371085720341263,2.1808222,41.4092758
5.0,2.6371085720341263,2.1808222,41.4092758
4.9,6.808098058822326,2.1808222,41.4092758
5.0,6.808098058822326,2.1808222,41.4092758
4.9,4.632633188405379,2.1808222,41.4092758
5.0,4.632633188405379,2.1808222,41.4092758
4.9,10.52402508824808,2.1808222,41.4092758
5.0,10.52402508824808,2.1808222,41.4092758
4.9,22.319327617896658,2.1808222,41.4092758
5.0,22.319327617896658,2.1808222,41.4092758
4.9,9.60648471325024,2.1808222,41.4092758
5.0,9.60648471325024,2.1808222,41.4092758
4.9,2.249334743107973,2.1668114,41.4076072
4.9,7.866458056256951,2.1668114,41.4076072
4.9,5.48607430951812,2.1668114,41.4076072
4.9,9.812721702539417,2.1668114,41.4076072
4.9,21.311190587144942,2.1668114,41.4076072
4.9,9.4320463941509,2.1668114,41.4076072
5.0,3.214703011380524,2.1358368,41.37222939999999
5.0,12.340825233360825,2.1358368,41.37222939999999
5.0,10.167055527542576,2.1358368,41.37222939999999
5.0,11.830264655919104,2.1358368,41.37222939999999
5.0,16.808834495141706,2.1358368,41.37222939999999
5.0,13.088453346826608,2.1358368,41.37222939999999
4.5,1.387666868188111,2.1520695,41.3860823
4.5,10.303419185104952,2.1520695,41.3860823
4.5,8.120295423897058,2.1520695,41.3860823
4.5,11.0103288664844,2.1520695,41.3860823
4.5,18.82670362991574,2.1520695,41.3860823
4.5,11.592377645858992,2.1520695,41.3860823
5.0,1.3765557340619228,2.1608335,41.3983382
5.0,8.873385491097428,2.1608335,41.3983382
5.0,6.595439085675831,2.1608335,41.3983382
5.0,10.278103640804536,2.1608335,41.3983382
5.0,20.25852598190057,2.1608335,41.3983382
5.0,10.337190001735182,2.1608335,41.3983382
4.7,3.376521552358569,2.135077,41.404377
4.7,10.338156995214405,2.135077,41.404377
4.7,7.714119239325913,2.135077,41.404377
4.7,8.543696292934346,2.135077,41.404377
4.7,19.14773794201302,2.135077,41.404377
4.7,9.521917871435544,2.135077,41.404377
4.7,0.5783358733434479,2.172024,41.3919077
4.7,8.641444199276018,2.172024,41.3919077
4.7,6.669524706518572,2.172024,41.3919077
4.7,11.416873685325802,2.172024,41.3919077
4.7,20.541066384977047,2.172024,41.3919077
4.7,11.229316407760209,2.172024,41.3919077
5.0,2.755083324788708,2.2005976,41.3931923
5.0,7.035336549535322,2.2005976,41.3931923
5.0,5.76569674955153,2.2005976,41.3931923
5.0,12.94857606306435,2.2005976,41.3931923
5.0,22.571103388684826,2.2005976,41.3931923
5.0,11.900476812179027,2.2005976,41.3931923
4.9,1.2436618447368553,2.1571174,41.3945415
4.9,9.37785745963786,2.1571174,41.3945415
4.9,7.118815725341925,2.1571174,41.3945415
4.9,10.438545470182838,2.1571174,41.3945415
4.9,19.74897206080317,2.1571174,41.3945415
4.9,10.70620803691472,2.1571174,41.3945415
4.8,1.145399072077082,2.1607429,41.37893400000001
4.8,10.333974648845263,2.1607429,41.37893400000001
4.8,8.387563109650362,2.1607429,41.37893400000001
4.8,12.062172895707656,2.1607429,41.37893400000001
4.8,18.92749564797314,2.1607429,41.37893400000001
4.8,12.464904065796617,2.1607429,41.37893400000001
4.8,6.958827626989676,2.0887405,41.3697686
4.8,15.630968198688592,2.0887405,41.3697686
4.8,13.130015436880983,2.0887405,41.3697686
4.8,11.3633482634324,2.0887405,41.3697686
4.8,13.69149025043292,2.0887405,41.3697686
4.8,14.019872079804191,2.0887405,41.3697686
4.9,1.3111199175001202,2.154243,41.3826044
4.9,10.42817315455567,2.154243,41.3826044
4.9,8.329001403415008,2.154243,41.3826044
4.9,11.435900400404224,2.154243,41.3826044
4.9,18.731867217604197,2.154243,41.3826044
4.9,11.99422191660206,2.154243,41.3826044
4.7,1.341018343434719,2.1734437,41.3989002
4.7,8.021075261410632,2.1734437,41.3989002
4.7,5.937282727854446,2.1734437,41.3989002
4.7,10.900668825880995,2.1734437,41.3989002
4.7,10.508428814568813,2.1734437,41.3989002
4.9,3.068103187191216,2.1377208,41.4023505
4.9,10.2492526020653,2.1377208,41.4023505
4.9,7.67061511173324,2.1377208,41.4023505
4.9,8.847174725621697,2.1377208,41.4023505
4.9,9.74059854001326,2.1377208,41.4023505
4.5,0.9223154654400506,-0.3764194,39.4616008
4.5,7.404654212210453,-0.3764194,39.4616008
4.9,1.527898469542356,-0.36321,39.4606
4.9,8.37997565886842,-0.36321,39.4606
4.8,1.1972407860640637,-0.3661802,39.4773181
4.8,7.24160805481431,-0.3661802,39.4773181
5.0,0.7437434453566402,-0.3806295,39.4757001
5.0,6.213565219668216,-0.3806295,39.4757001
4.6,1.128634522350673,-0.3855681,39.4770917
4.6,5.768924351607623,-0.3855681,39.4770917
4.7,0.3267873640289341,-0.3733813,39.4680134
4.7,7.1934484314001566,-0.3733813,39.4680134
5.0,1.4430929859964288,-0.3871737,39.4600204
5.0,6.836013983736017,-0.3871737,39.4600204
4.8,0.8445667863911069,-0.3727808,39.4628028
4.7,0.8445667863911069,-0.3727808,39.4628028
4.8,7.569109339046347,-0.3727808,39.4628028
4.7,7.569109339046347,-0.3727808,39.4628028
3.8,2.551903683509547,-0.4042136,39.4621743
3.8,5.700311833443483,-0.4042136,39.4621743
5.0,0.6361892377421773,-0.3688996,39.4701122
5.0,7.397956968615115,-0.3688996,39.4701122
4.0,2.1339681090807683,-0.3940034,39.4564585
4.0,6.738629461035808,-0.3940034,39.4564585
5.0,1.109857515911194,-0.3864418,39.46374369999999
5.0,6.595536569809486,-0.3864418,39.46374369999999
4.5,0.1870166554409771,-0.3780356,39.470909
4.5,6.682241080220059,-0.3780356,39.470909
5.0,0.969845493382182,-0.3774485,39.4612185
5.0,7.363340197624336,-0.3774485,39.4612185
5.0,0.8909141821966386,-0.3721856,39.4772752
5.0,6.774461076648305,-0.3721856,39.4772752
5.0,1.3036685166119892,-0.3903613,39.4742562
5.0,5.596897956718983,-0.3903613,39.4742562
4.6,0.6932417995420768,-0.383667,39.4674017
4.6,6.5151688298602375,-0.383667,39.4674017
4.9,1.015544050887616,-5.995703799999999,37.3908883
4.9,13.195488623169076,-5.995703799999999,37.3908883
4.9,14.770282479520128,-5.995703799999999,37.3908883
5.0,1.8221330707202656,-6.0001558,37.3784785
5.0,12.218392192062623,-6.0001558,37.3784785
5.0,14.674567191590064,-6.0001558,37.3784785
4.9,0.8704657082138938,-5.9937235,37.3917134
4.9,13.193076012267612,-5.9937235,37.3917134
4.9,14.644326800692882,-5.9937235,37.3917134
4.8,1.1284114999500994,-5.9744682,37.3827821
4.8,11.567596658689869,-5.9744682,37.3827821
4.8,12.688835860126918,-5.9744682,37.3827821
4.8,0.8958150889811454,-5.9856982,37.3971031
4.8,13.420884320805817,-5.9856982,37.3971031
4.8,14.250721463673496,-5.9856982,37.3971031
1.0,4.418892813432998,-5.9723884,37.4277257
1.0,16.235343719354518,-5.9723884,37.4277257
1.0,15.140568594985153,-5.9723884,37.4277257
4.5,0.9270666864728728,-5.984571,37.397445
4.5,13.415454036216763,-5.984571,37.397445
4.5,14.178578869785332,-5.984571,37.397445
4.4,1.4878513150348534,-5.9924498,37.4008852
4.4,14.052276193303276,-5.9924498,37.4008852
4.4,14.973456037913335,-5.9924498,37.4008852
4.4,0.944389384146844,-5.9854809,37.3975624
4.4,13.459708572563434,-5.9854809,37.3975624
4.4,14.256371670079886,-5.9854809,37.3975624
5.0,1.6070585633601653,-5.9986063,37.398162
5.0,14.0279386996954,-5.9986063,37.398162
5.0,15.331256153331829,-5.9986063,37.398162
4.4,1.1209796325788717,-5.995318399999999,37.3942828
4.4,13.51119207742251,-5.995318399999999,37.3942828
4.4,14.88783594633806,-5.995318399999999,37.3942828
5.0,1.1232661536516009,-5.9907187,37.39789510000001
5.0,13.68675952689178,-5.9907187,37.39789510000001
5.0,14.688226538114234,-5.9907187,37.39789510000001
4.4,9638.920507400147,-58.5817612,-34.482387
4.4,9633.866546844492,-58.5817612,-34.482387
4.4,9643.11379383936,-58.5817612,-34.482387
4.0,2.401991820454888,-5.957479999999999,37.3868601
4.0,11.512687251675798,-5.957479999999999,37.3868601
4.0,11.507696290447829,-5.957479999999999,37.3868601
4.4,13.521063615763977,-5.8464493,37.3370595
4.4,8.88474940582334,-5.8464493,37.3370595
4.4,0.5037210008440044,-5.8464493,37.3370595
4.4,4.620431046565736,-5.9767758,37.3479152
4.4,8.24766953214926,-5.9767758,37.3479152
4.4,11.994532708036155,-5.9767758,37.3479152
4.4,1.435198997516105,-6.0004795,37.3910474
4.4,13.41898626989856,-6.0004795,37.3910474
4.4,15.1682459197459,-6.0004795,37.3910474
4.5,5.1517987231684526,-5.9769016,37.3430669
4.5,7.816220870827967,-5.9769016,37.3430669
4.5,11.977076168924476,-5.9769016,37.3430669
4.8,0.9526560612657832,-5.9887242,37.3969726
4.8,13.518784750615463,-5.9887242,37.3969726
4.8,14.484606292904855,-5.9887242,37.3969726
4.3,0.9510418370720216,-5.9940497,37.3929486
4.6,0.2073979493532261,-0.8913896,41.6495296
4.9,0.8479240017210522,-0.8844052,41.6556022
4.9,0.0,-0.8890853,41.6488226
4.4,1.1005997776782386,-0.8774636,41.6535363
5.0,0.980271897451194,-0.8784067999999999,41.652531
4.4,2.8980017233091653,-0.8858729000000001,41.6748036
4.6,0.9934453274985564,-0.8775562,41.65111
4.9,1.7836591576558116,-0.8730515999999999,41.659467
4.9,0.9597632906331712,-0.879284,41.653365
5.0,0.6762685221518248,-0.8968581999999999,41.6470664
4.7,0.6569591521456808,-0.8814105999999999,41.6501836
5.0,1.87140897838656,-0.8886925999999999,41.6319757
5.0,0.3903646677733681,-0.8860652,41.65150999999999
5.0,0.5944811889753534,-0.8820205,41.6495782
4.1,1.253997917028979,-0.874105,41.6477142
4.4,0.1433148962866225,-0.8873658,41.6487816
4.4,0.6208841406762456,-0.8826735,41.6516728
4.3,0.6691158010368913,-0.8813495,41.6504442
4.4,0.5142772639444995,-0.8834145999999999,41.650653
4.4,2.740579036298366,-0.8600918999999999,41.6604864
4.8,0.8487311711564581,-4.4304529,36.7193141
4.8,15.442494095198526,-4.4304529,36.7193141
4.8,26.0851847694056,-4.4304529,36.7193141
4.8,0.3326542380062058,-4.4200264,36.7240878
4.8,16.376192965121152,-4.4200264,36.7240878
4.8,27.103584206498297,-4.4200264,36.7240878
4.4,4.415139728808784,-4.45731,36.694046
4.4,11.8333445912403,-4.45731,36.694046
4.4,22.395588365880137,-4.45731,36.694046
4.8,9512.400560292554,-115.5630514,32.792
4.8,9514.077060916105,-115.5630514,32.792
4.8,9510.20104862087,-115.5630514,32.792
5.0,4.016394595900456,-4.381226499999999,36.7377294
5.0,19.61132664334759,-4.381226499999999,36.7377294
5.0,0.2984735410045724,-4.4188089,36.7194381
5.0,15.999929341078838,-4.4188089,36.7194381
5.0,26.800885544331425,-4.4188089,36.7194381
4.9,0.6789685117281284,-4.4238168,36.7154977
4.9,15.389566842972316,-4.4238168,36.7154977
4.9,26.175723835537067,-4.4238168,36.7154977
5.0,1.164568435742118,-4.408314799999999,36.7200639
5.0,16.588633961026545,-4.408314799999999,36.7200639
5.0,27.504185288880404,-4.408314799999999,36.7200639
4.8,0.3535673582374876,-4.423472299999999,36.7186162
4.8,15.698162505668366,-4.423472299999999,36.7186162
4.8,26.448922419108257,-4.423472299999999,36.7186162
4.8,2.6644509970599763,-4.4502849,36.7157211
4.8,14.273438179954212,-4.4502849,36.7157211
4.8,24.62809757818176,-4.4502849,36.7157211
4.6,9.650115634785443,-4.4981042,36.6601653
4.6,7.012540357205996,-4.4981042,36.6601653
4.6,17.162344893161062,-4.4981042,36.6601653
4.9,0.1269894734533707,-4.4217466,36.7201842
4.9,15.927563456303336,-4.4217466,36.7201842
4.9,26.68132521170164,-4.4217466,36.7201842
5.0,0.0,-4.4212655,36.721261
5.0,16.051568669351987,-4.4212655,36.721261
5.0,26.79808287355201,-4.4212655,36.721261
5.0,1.162929095622955,-4.408393000000001,36.7197017
5.0,16.55196195879159,-4.408393000000001,36.7197017
5.0,27.47077186209741,-4.408393000000001,36.7197017
5.0,0.2634048559139448,-4.420614899999999,36.7189459
5.0,15.866168310904396,-4.420614899999999,36.7189459
5.0,26.65028575066389,-4.420614899999999,36.7189459
5.0,1.0239127813412816,-4.4320851,36.7182172
5.0,15.2642818249923,-4.4320851,36.7182172
5.0,25.897223578093865,-4.4320851,36.7182172
4.9,0.4449554242850312,-4.421445,36.717254
4.9,15.66826049306834,-4.421445,36.717254
4.9,26.46295981771772,-4.421445,36.717254
4.8,0.6444332247648877,-4.4154273,36.724672
5.0,0.0,-9.1393366,38.7222524
5.0,8.391806397373,-9.1393366,38.7222524
4.6,4.238845228475325,-9.178712,38.6997523
4.6,7.573146633944542,-9.178712,38.6997523
4.8,0.8336394203881421,-9.1485389,38.7243562
4.8,7.577604465305146,-9.1485389,38.7243562
4.5,7.687097452764251,-9.1873251,38.6641084
4.5,10.888729310819796,-9.1873251,38.6641084
5.0,0.8044078981274888,-9.1463773,38.717553
5.0,8.131114566697978,-9.1463773,38.717553
3.9,0.6448143216185652,-9.145971,38.7248464
3.9,7.747236533776794,-9.145971,38.7248464
4.8,0.7902831851063761,-9.1440242,38.7161537
4.8,8.387470008889457,-9.1440242,38.7161537
4.3,4.397618728797551,-9.1670743,38.7553788
4.3,5.002692858937597,-9.1670743,38.7553788
5.0,0.6587936894404901,-9.141856,38.7166557
5.0,8.515447011565968,-9.141856,38.7166557
4.9,1.6690149890685124,-9.1579147,38.7184816
4.9,7.250913089861509,-9.1579147,38.7184816
4.4,1.64083956347434,-9.1506643,38.7104322
4.4,8.298964583337412,-9.1506643,38.7104322
4.6,6.04656116561878,-9.150699,38.775989
4.6,6.729612598163891,-9.150699,38.775989
4.5,2.0951152307583003,-9.1544277,38.70754170000001
4.5,8.261462249013162,-9.1544277,38.70754170000001
4.4,1.6791009968895887,-9.1472091,38.7084414
4.4,8.671525431996717,-9.1472091,38.7084414
4.8,0.5394937640813925,-9.1331971,38.7229496
4.8,8.83241601869611,-9.1331971,38.7229496
5.0,9134.724943237075,-122.4006747,37.794702
5.0,9126.612789737592,-122.4006747,37.794702
4.8,1.351412578899705,-9.150451,38.7307612
4.8,7.104873020058207,-9.150451,38.7307612
4.7,1.8609774099600729,-9.1474579,38.7067428
4.4,1.0214265216281184,-9.136865300000002,38.7132572
4.8,2.2452892331410137,-8.6148027,41.1408596
4.8,1.903092497890057,-8.6148027,41.1408596
5.0,2.197539349280789,-8.604644799999999,41.1508902
5.0,3.0594270571501774,-8.604644799999999,41.1508902
5.0,2.0972197252624567,-8.6127535,41.1436661
5.0,2.1993338356320686,-8.6127535,41.1436661
5.0,1.1353483900131771,-8.615917099999999,41.1556719
5.0,3.5481558524155314,-8.615917099999999,41.1556719
5.0,4.094287664254456,-8.6099091,41.19183719999999
5.0,7.5492177238407665,-8.6099091,41.19183719999999
4.8,2.197539349280789,-8.604644799999999,41.1508902
4.8,3.0594270571501774,-8.604644799999999,41.1508902
4.7,0.9398728999673512,-8.620494299999999,41.1525341
4.7,3.265599734332408,-8.620494299999999,41.1525341
4.4,5.395617575357501,-8.6880997,41.1772585
4.4,8.728422394338525,-8.6880997,41.1772585
4.6,1.5469687195328727,-8.6142019,41.1497495
4.6,2.880588747138279,-8.6142019,41.1497495
4.7,2.3118314360176,-8.602895799999999,41.1643465
4.7,4.556065251299876,-8.602895799999999,41.1643465
4.7,1.8639066956058687,-8.6152337,41.1448385
4.7,2.34597151272154,-8.6152337,41.1448385
4.4,0.964056790864164,-8.6212084,41.1516405
4.4,3.183327326041764,-8.6212084,41.1516405
4.6,2.5776097929376114,-8.620438799999999,41.1802105
4.6,6.2983722582524,-8.620438799999999,41.1802105
4.4,8051.030310956536,-45.54810880000001,-22.8888046
4.4,8048.799961818293,-45.54810880000001,-22.8888046
4.9,6416.815476741603,-89.4978546,43.0313836
4.9,6420.020759163066,-89.4978546,43.0313836
4.8,5.509176804143078,-8.689180799999999,41.1779432
4.8,8.846653514778172,-8.689180799999999,41.1779432
5.0,2.0983944814109448,-8.6146903,41.14250699999999
5.0,2.083434275716096,-8.6146903,41.14250699999999
4.4,6.1589675614124415,-8.6934577,41.18460959999999
4.4,9.617245888712649,-8.6934577,41.18460959999999
5.0,0.3248134248382265,-8.7183073,42.2382927
4.4,1.6188435951607365,-8.72156,42.2260381
4.8,0.6962151521426807,-8.7227496,42.234514
5.0,0.7000658935604085,-8.716197,42.2352706
4.6,0.0,-8.7207268,42.24059889999999
5.0,4.9595605437562265,-8.759561399999999,42.2065339
4.5,1.4957177947032747,-8.723041199999999,42.2272437
5.0,2.754514528954209,-8.7378105,42.2192976
5.0,4.694909756499406,-8.7393205,42.2006554
3.0,0.1743906685124056,-8.7224598,42.23970080000001
4.3,0.3707065915625167,-8.7218573,42.237369
4.9,3.1870165513674675,-8.7403087,42.2158721
5.0,19.311590408154053,-8.503499,42.1762165
5.0,0.6979619927292948,-8.7155057,42.2356562
5.0,4.9996360046736426,-8.7598237,42.2062263
5.0,6.920387528966365,-8.772129999999999,42.19139
5.0,0.9695506168357712,-8.7223598,42.2319551
4.0,3.727620395243085,-8.743347499999999,42.21155539999999
5.0,11.59205299333608,-8.6232284,42.1655246
4.7,25.40173756899093,-5.8682367,43.3604403
4.7,1.6087935479598243,-5.8682367,43.3604403
4.4,24.096618066267894,-5.8442237,43.3611962
4.4,0.3694984797124584,-5.8442237,43.3611962
5.0,1.31286732646095,-5.6656637,43.5435463
5.0,1.005711627937273,-5.649813099999999,43.5359799
5.0,25.12596867338836,-5.649813099999999,43.5359799
4.0,1.1585506100975218,-5.6483648,43.53695860000001
4.0,25.284477985515277,-5.6483648,43.53695860000001
5.0,18.7161719721688,-5.806439399999999,43.4011453
5.0,5.505785180555885,-5.806439399999999,43.4011453
4.4,23.68488851078591,-5.843502399999999,43.3654976
4.4,0.545114994621741,-5.843502399999999,43.3654976
5.0,0.6505490220575324,-5.6616906,43.5380421
5.0,24.70215677661981,-5.6616906,43.5380421
4.4,18.87131207861069,-5.8102651,43.4016235
4.4,5.36246920460892,-5.8102651,43.4016235
4.4,24.229213233111867,-5.8443267,43.3597443
4.4,0.4411570933237995,-5.8443267,43.3597443
4.4,4.798453638604345,-5.6509018,43.4896572
4.4,21.36579956221816,-5.6509018,43.4896572
5.0,1.0314171664016107,-5.655449099999999,43.540518
5.0,25.229834115535617,-5.655449099999999,43.540518
5.0,23.9014000486264,-5.8411316,43.3616733
5.0,0.6044559244015284,-5.8411316,43.3616733
4.3,4.2956033531288185,-5.6101107,43.5213702
4.3,26.174416148385,-5.6101107,43.5213702
4.9,23.945463034891187,-5.846275200000001,43.3641113
4.9,0.27666851999331,-5.846275200000001,43.3641113
